@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
14698,Weekday,Night,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14699,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster2
14700,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14701,Weekday,Night,highway,'02 - Rain','05 - Dusk','02 - Wet','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
14702,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
14703,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster8
14704,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster1
14705,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster1
14706,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
14707,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14708,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14709,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
14710,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
14711,Weekends,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14712,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster1
14713,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14714,Weekday,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster7
14715,Weekday,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster2
14716,Weekends,Mid_Night,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14717,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','99 - Other',Ottawa_west,0,cluster4
14718,Weekends,Mid_Night,highway,'03 - Snow','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14719,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14720,Weekends,Afternoon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster3
14721,Weekends,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
14722,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14723,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14724,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14725,Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster2
14726,Weekday,Mid_Night,highway,'06 - Strong wind','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14727,Weekday,Evening,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14728,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14729,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14730,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster7
14731,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_west,0,cluster1
14732,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14733,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14734,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14735,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
14736,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14737,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
14738,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14739,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
14740,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14741,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
14742,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14743,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14744,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster4
14745,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14746,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14747,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14748,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster7
14749,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'04 - Sideswipe',downtown,0,cluster4
14750,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14751,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14752,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
14753,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14754,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14755,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster8
14756,Weekends,Mid_Night,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster7
14757,Weekday,Night,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
14758,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster2
14759,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14760,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14761,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_south,0,cluster2
14762,Weekday,Noon,highway,'07 - Fog/mist/smoke/dust','03 - Dawn','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster7
14763,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14764,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14765,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster1
14766,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','99 - Other',downtown,0,cluster1
14767,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14768,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14769,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',downtown,0,cluster8
14770,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster7
14771,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster1
14772,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14773,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14774,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14775,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14776,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14777,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14778,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster7
14779,Weekday,Afternoon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14780,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
14781,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14782,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',mid_town,0,cluster1
14783,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_west,0,cluster1
14784,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster2
14785,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14786,Weekday,Mid_Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14787,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14788,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14789,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster1
14790,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14791,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14792,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14793,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14794,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
14795,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster2
14796,Weekends,Night,highway,'01 - Clear','01 - Daylight','00 - Unknown','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14797,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster2
14798,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14799,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','03 - Yield sign','P.D. only','03 - Rear end',mid_town,0,cluster2
14800,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14801,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14802,Weekday,Mid_Night,highway,'01 - Clear','00 - Unknown','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14803,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14804,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster7
14805,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14806,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14807,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'04 - Sideswipe',mid_town,0,cluster1
14808,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14809,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster1
14810,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14811,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14812,Weekday,Afternoon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14813,Weekday,Noon,highway,'07 - Fog/mist/smoke/dust','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14814,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster8
14815,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster7
14816,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14817,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster1
14818,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',downtown,0,cluster1
14819,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14820,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster8
14821,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster3
14822,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster7
14823,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster3
14824,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
14825,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
14826,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','99 - Other',downtown,0,cluster4
14827,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster1
14828,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster4
14829,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14830,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14831,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
14832,Weekday,Noon,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14833,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14834,Weekday,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14835,Weekday,Noon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14836,Weekday,Noon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14837,Weekday,Noon,highway,'02 - Rain','03 - Dawn','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14838,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14839,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','99 - Other',Ottawa_west,0,cluster1
14840,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14841,Weekday,Night,highway,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster1
14842,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14843,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14844,Weekends,Evening,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster3
14845,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'04 - Sideswipe',mid_town,0,cluster1
14846,Weekday,Noon,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14847,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster2
14848,Weekday,Noon,highway,'07 - Fog/mist/smoke/dust','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14849,Weekends,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',mid_town,0,cluster2
14850,Weekday,Morning,highway,'01 - Clear','07 - Dark','04 - Slush','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster7
14851,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster3
14852,Weekday,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster1
14853,Weekends,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster1
14854,Weekday,Night,highway,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster1
14855,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14856,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster4
14857,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14858,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
14859,Weekends,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14860,Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster3
14861,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14862,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster1
14863,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14864,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
14865,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,0,cluster7
14866,Weekday,Early_Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14867,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14868,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster2
14869,Weekends,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14870,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
14871,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster7
14872,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster8
14873,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'04 - Sideswipe',mid_town,0,cluster8
14874,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster7
14875,Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14876,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
14877,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'04 - Sideswipe',Ottawa_west,0,cluster2
14878,Weekday,Morning,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster2
14879,Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
14880,Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_east,0,cluster1
14881,Weekends,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster3
14882,Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster7
14883,Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',Injury,'07 - SMV other',mid_town,0,cluster1
